23/07/19;000000;70.6460000;70.7410000;70.3360000;70.4000000;112498
24/07/19;000000;70.4590000;70.5316000;70.1300000;70.4482000;111195
25/07/19;000000;70.5380000;70.7830000;69.8520000;70.4655000;123740
26/07/19;000000;70.5150000;70.5910000;70.1780000;70.4520000;125233
27/07/19;000000;70.0890000;70.4120000;70.0862000;70.2570000;9
28/07/19;000000;70.5390000;70.5680000;70.0679000;70.2630000;1294
29/07/19;000000;70.2960000;70.7680000;70.1640000;70.6689000;112724
30/07/19;000000;70.6130000;71.0240000;70.4600000;70.7960000;118451
31/07/19;000000;70.7940000;70.9020000;69.7510000;70.2650000;117413
01/08/19;000000;70.3570000;71.3960000;69.9450000;71.2060000;132135
02/08/19;000000;71.2206000;72.6460000;71.0820000;72.6460000;141601
04/08/19;000000;72.4140000;72.9901000;72.1154000;72.3570000;1827
05/08/19;000000;72.3580000;73.9290000;72.0720000;73.7960000;131822
06/08/19;000000;73.8840000;74.4050000;72.5550000;73.1556000;138420
07/08/19;000000;73.1560000;73.7990000;72.5910000;73.2262000;150299
08/08/19;000000;73.2860000;73.3890000;72.6190000;72.7550000;140435
09/08/19;000000;72.7550000;74.0640000;72.7030000;73.8260000;141944
11/08/19;000000;73.1930000;73.3260000;73.0190000;73.2083000;422
12/08/19;000000;73.2120000;73.6810000;72.9430000;73.3836000;6322
13/08/19;000000;73.3880000;73.8771000;72.3520000;72.4020000;6504
14/08/19;000000;72.5530000;73.6910000;72.3410000;73.4760000;6571
15/08/19;000000;73.6400000;74.2490000;73.0940000;73.4003000;6201
16/08/19;000000;73.4250000;73.8262000;72.9380000;73.8220000;5934
18/08/19;000000;73.4910000;73.7700000;73.4180000;73.6109000;493
19/08/19;000000;73.6290000;74.3994000;73.4630000;74.1970000;6438
20/08/19;000000;74.2040000;74.2727000;73.5780000;73.5840000;6386
21/08/19;000000;73.7465000;73.8315000;72.7360000;72.8390000;6068
22/08/19;000000;72.9680000;73.0750000;72.5480000;72.6437000;5942
23/08/19;000000;72.6410000;74.2000000;72.4040000;74.2000000;5579
25/08/19;000000;73.6410000;74.0080000;73.5160000;73.7400000;748
26/08/19;000000;73.8550000;73.8710000;73.1140000;73.3873000;6576
27/08/19;000000;73.4050000;73.9810000;73.1400000;73.6110000;6491
28/08/19;000000;73.6860000;74.2585000;73.5280000;73.9997000;6377
29/08/19;000000;74.0110000;74.0930000;73.3400000;73.5320000;6301
30/08/19;000000;73.5460000;73.6070000;73.1220000;73.4230000;5994
01/09/19;000000;73.3360000;73.4830000;73.2210000;73.4370000;181
02/09/19;000000;73.4310000;73.5440000;72.9690000;73.1884000;5520
03/09/19;000000;73.2040000;73.6027000;72.9290000;73.2767000;5837
04/09/19;000000;73.2670000;73.3130000;72.7870000;73.0525000;6135
05/09/19;000000;73.0750000;73.1250000;72.5890000;73.0173000;6206
06/09/19;000000;73.0460000;73.2350000;72.3660000;73.2350000;102431
08/09/19;000000;72.5944000;72.7410000;72.4130000;72.4190000;1702
09/09/19;000000;72.4190000;72.5630000;72.0310000;72.3290000;109507
10/09/19;000000;72.4170000;72.4330000;71.9840000;72.0260000;115719
11/09/19;000000;72.2140000;72.3550000;71.7570000;71.9813000;102450
12/09/19;000000;72.0160000;72.0990000;70.8800000;71.5993000;122194
13/09/19;000000;71.5490000;71.7640000;71.0280000;71.7460000;128027
15/09/19;000000;71.1200000;71.2440000;70.6228000;70.7610000;2120
16/09/19;000000;70.7610000;70.9070000;70.1470000;70.3974000;126177
17/09/19;000000;70.4280000;71.3780000;70.2910000;71.1851000;114814
18/09/19;000000;71.2020000;71.4120000;70.6650000;70.8201000;98763
19/09/19;000000;70.8600000;71.1290000;70.4390000;70.6080000;114809
20/09/19;000000;70.6900000;70.8620000;70.1440000;70.5690000;107218
22/09/19;000000;70.5260000;70.7810000;70.4510000;70.5320000;237
23/09/19;000000;70.5070000;70.6170000;69.9610000;70.1059000;112602
24/09/19;000000;70.1300000;70.5831000;69.8620000;70.3870000;121882
25/09/19;000000;70.5150000;70.8060000;70.0840000;70.1640000;134932
26/09/19;000000;70.3180000;70.5100000;69.9990000;70.1760000;118395
27/09/19;000000;70.2180000;70.8027000;69.9800000;70.7310000;114356
29/09/19;000000;70.8030000;71.0799000;70.6010000;70.6330000;541
30/09/19;000000;70.7410000;70.9020000;70.4630000;70.6423000;114239
01/10/19;000000;70.5710000;71.5150000;70.4320000;71.3030000;110512
02/10/19;000000;71.3370000;72.3017000;71.0230000;71.4763000;133959
03/10/19;000000;71.4880000;71.8350000;71.0960000;71.3710000;121011
04/10/19;000000;71.3380000;71.4900000;70.7630000;70.9400000;128768
06/10/19;000000;71.0140000;71.0520000;70.8520000;70.9400000;329
07/10/19;000000;71.0510000;71.3800000;70.8470000;71.2260000;133176
08/10/19;000000;71.2260000;71.8460000;71.0720000;71.3820000;140722
09/10/19;000000;71.4550000;71.5550000;71.0760000;71.3720000;132509
10/10/19;000000;71.3710000;71.4710000;70.7630000;70.8580000;115077
11/10/19;000000;70.8580000;71.0210000;70.5750000;70.8970000;144237
13/10/19;000000;70.8570000;70.9180000;70.6750000;70.7690000;1942
14/10/19;000000;70.8260000;71.0450000;70.5760000;70.8080000;119901
15/10/19;000000;70.8730000;71.0590000;70.6590000;70.9269000;130350
16/10/19;000000;70.9440000;71.1835000;70.7170000;70.9180000;132236
17/10/19;000000;70.9190000;71.4560000;70.6970000;71.1320000;130835
18/10/19;000000;71.2680000;71.4080000;70.9820000;71.3340000;116614
20/10/19;000000;71.2490000;71.3940000;71.1030000;71.2310000;1377
21/10/19;000000;71.3050000;71.3410000;70.9220000;71.0070000;119001
22/10/19;000000;71.0070000;71.1500000;70.6800000;70.8215000;124315
23/10/19;000000;70.8340000;71.2000000;70.6920000;71.1110000;116267
24/10/19;000000;71.1120000;71.3730000;70.9240000;71.0940000;129867
25/10/19;000000;71.0940000;71.1640000;70.4980000;70.7720000;118796
27/10/19;000000;70.8410000;70.8946000;70.5745000;70.7174000;1865
28/10/19;000000;70.7174000;70.9860000;70.4150000;70.6350000;122579
